x1,y
60247,7988.604
60248,4667.519
60249,11768.217
60250,3002.0474
60251,3299.868
60252,1674.8337
60253,3570.0503
60254,7534.9873
60255,1828.2473
60256,9461.079
60257,3406.8176
60258,9834.621
60259,16362.661
60260,6893.2793
60261,18520.492
60262,4668.4707
60263,6206.452
60264,4764.698
60265,9714.718
60266,10560.352
60267,4952.8965
60268,3521.706
60269,2209.9514
60270,2466.9128
60271,16596.197
60272,1917.9915
60273,4277.2983
60274,4650.243
60275,12883.4375
60276,4066.1182
60277,9146.132
60278,9643.951
60279,7804.051
60280,9974.883
60281,17729.611
60282,2473.5005
60283,6960.762
60284,6170.9546
60285,5186.695
60286,5920.729
60287,4428.1016
60288,3541.398
60289,7640.303
60290,2840.2031
60291,3130.833
60292,7873.7114
60293,2274.3567
60294,14086.961
60295,9414.341
60296,6558.015
60297,9090.367
60298,6684.019
60299,21584.678
60300,4370.4663
60301,4609.059
60302,3135.2935
60303,6759.1025
60304,19165.541
60305,3965.8972
60306,3444.1858
60307,19150.523
60308,3755.6611
60309,5291.268
60310,16686.453
60311,15997.824
60312,6562.4185
60313,19259.639
60314,5530.6143
60315,20047.414
60316,6588.712
60317,2103.6663
60318,1867.8304
60319,4635.897
60320,3681.108
60321,2780.9788
60322,22631.11
60323,3506.4692
60324,7784.5044
60325,2500.8481
60326,2370.7751
60327,2242.8223
60328,2422.982
60329,11955.091
60330,14018.572
60331,6320.3677
60332,5827.382
60333,9137.67
60334,4772.5327
60335,2255.7727
60336,4449.672
60337,5991.5376
60338,1694.6038
60339,4863.6445
60340,3775.686
60341,15114.946
60342,3807.6265
60343,22064.004
60344,2126.1523
60345,1461.5413
60346,1958.942
60347,2573.6558
60348,3515.9436
60349,7126.65
60350,24565.166
60351,3678.324
60352,3314.0955
60353,6219.3457
60354,12602.816
60355,4710.6367
60356,3597.9182
60357,2554.9922
60358,5204.915
60359,5346.7676
60360,1433.3792
60361,2077.309
60362,16582.902
60363,32031.209
60364,2981.5977
60365,11990.575
60366,4075.055
60367,11690.355
60368,5813.256
60369,3762.5503
60370,2315.0537
60371,4800.8843
60372,9244.345
60373,15554.067
60374,11240.243
60375,5921.1953
60376,27464.688
60377,3104.8682
60378,2832.3823
60379,2683.7612
60380,22279.998
60381,1894.9167
60382,2931.1553
60383,12461.295
60384,4529.976
60385,7402.5386
60386,2346.7769
60387,1663.5762
60388,9749.361
60389,10864.662
60390,17767.633
60391,6689.778
60392,3361.3872
60393,1734.7324
60394,3922.5513
60395,1874.6869
60396,3762.761
60397,2544.4917
60398,8182.411
60399,3556.8743
60400,3021.5713
60401,1331.0808
60402,4449.3887
60403,6813.448
60404,1773.5792
60405,15288.831
60406,5923.8853
60407,3069.767
60408,4250.167
60409,3880.6465
60410,11495.23
60411,29070.541
60412,7987.9287
60413,6969.511
60414,6565.742
60415,2304.3606
60416,30077.834
60417,9306.454
60418,6321.622
60419,2478.6843
60420,1763.0796
60421,2534.3386
60422,1469.1841
60423,28056.97
60424,4105.8164
60425,3775.5076
60426,10830.515
60427,3899.5688
60428,9983.99
60429,11631.34
60430,1911.1713
60431,15227.6045
60432,1541.5033
60433,2218.96
60434,15817.782
60435,2827.7793
60436,3153.7815
60437,7789.288
60438,6891.962
60439,12349.037
60440,11315.736
60441,5757.683
60442,10886.471
60443,3558.4734
60444,13449.9795
60445,16426.281
60446,7428.4517
60447,9430.701
60448,12492.838
60449,9446.02
60450,4598.0195
60451,3768.0532
60452,14811.99
60453,2932.0073
60454,18803.959
60455,13609.903
60456,5627.56
60457,1620.993
60458,5295.293
60459,1884.2544
60460,2285.8672
60461,26391.963
60462,19710.59
60463,22286.148
60464,9417.945
60465,5893.5635
60466,5178.6704
60467,3965.4548
60468,13448.4
60469,10160.929
60470,2251.8987
60471,6628.8853
60472,5887.0728
60473,5390.251
60474,10732.414
60475,17193.928
60476,10300.964
60477,3013.6409
60478,3420.563
60479,17762.06
60480,7489.1147
60481,6805.7656
60482,2604.2676
60483,10763.16
60484,17029.133
60485,3210.4885
60486,1724.8889
60487,6506.625
60488,11185.466
60489,31383.027
60490,16677.379
60491,1494.3937
60492,13832.473
60493,9056.625
60494,8562.604
60495,7306.4834
60496,5531.694
60497,4233.64
60498,25480.895
60499,2207.0806
60500,1750.8818
60501,18098.86
60502,3224.1685
60503,3419.6897
60504,7041.4385
60505,2704.306
60506,29829.021
60507,10333.878
60508,1453.8668
60509,4347.152
60510,6968.898
60511,10727.93
60512,5195.768
60513,7300.9854
60514,3558.7375
60515,7677.882
60516,2034.4114
60517,2963.4043
60518,4105.48
60519,3291.0928
60520,4555.7715
60521,3664.5698
60522,5162.543
60523,15395.519
60524,29284.785
60525,7676.183
60526,12226.669
60527,2896.0117
60528,5837.206
60529,14201.608
60530,4352.157
60531,3043.3
60532,7763.661
60533,2903.2327
60534,5794.38
60535,2867.2903
60536,2569.2158
60537,3436.3308
60538,18752.707
60539,14321.773
60540,8413.034
60541,12217.883
60542,5301.2305
60543,2971.2854
60544,6364.1504
60545,11960.587
60546,3070.0623
60547,1816.6758
60548,4576.0273
60549,2986.8806
60550,9840.443
60551,2403.965
60552,3670.4067
60553,3725.547
60554,3959.9536
60555,7325.4487
60556,16984.678
60557,9034.828
60558,4622.0415
60559,26446.037
60560,4244.314
60561,5243.0083
60562,8516.499
60563,1723.6974
60564,24947.523
60565,2984.6362
60566,1515.6194
60567,3787.6763
60568,2558.8862
60569,5218.7554
60570,15368.155
60571,4096.964
60572,8049.996
60573,1992.8225
60574,1468.0366
60575,1461.5413
60576,24740.271
60577,4654.1304
60578,3695.5454
60579,3916.39
60580,7711.106
60581,11369.808
60582,2517.4023
60583,16290.935
60584,1498.4434
60585,15556.035
60586,1934.0958
60587,2023.1342
60588,2339.546
60589,2050.9546
60590,24426.746
60591,3613.2866
60592,7277.777
60593,3280.7424
60594,27344.879
60595,9481.773
60596,7963.5156
60597,7545.032
60598,3743.2654
60599,19738.617
60600,3168.5808
60601,8553.328
60602,4125.5317
60603,5083.1343
60604,2958.9832
60605,22856.398
60606,7711.106
60607,12061.091
60608,3248.3523
60609,8602.588
60610,6532.954
60611,5425.2173
60612,3479.849
60613,2806.6672
60614,2040.0374
60615,13689.447
60616,4614.7217
60617,3343.2698
60618,5555.1963
60619,1522.3566
60620,4438.8857
60621,24102.648
60622,3796.0435
60623,11949.477
60624,4608.6826
60625,2292.8875
60626,6673.895
60627,9295.572
60628,1577.7698
60629,1441.1682
60630,18646.834
60631,10270.034
60632,1718.344
60633,2016.4287
60634,4135.592
60635,1969.2272
60636,13491.56
60637,3299.868
60638,14623.258
60639,3165.4746
60640,14805.864
60641,2628.8345
60642,6893.2793
60643,2442.1384
60644,3910.175
60645,8992.355
60646,2495.28
60647,14628.193
60648,21275.525
60649,5515.762
60650,20567.84
60651,8714.623
60652,28045.895
60653,8881.782
60654,9392.932
60655,6283.085
60656,7162.0566
60657,15102.761
60658,5043.5845
60659,5064.622
60660,2739.623
60661,3637.8203
60662,4055.5037
60663,5028.3535
60664,4370.4663
60665,16356.144
60666,3654.8948
60667,7881.6963
60668,2573.917
60669,16724.352
60670,2912.7498
60671,16956.193
60672,2254.9607
60673,5019.1445
60674,3433.9302
60675,9302.765
60676,2944.8835
60677,1839.0643
60678,2745.8318
60679,11093.703
60680,2573.3994
60681,6804.2695
60682,9704.019
60683,26658.719
60684,3558.6284
60685,4268.128
60686,14425.243
60687,1363.2894
60688,9564.299
60689,14089.2
60690,5079.316
60691,3800.8901
60692,10920.713
60693,14193.015
60694,4320.973
60695,1888.3517
60696,8904.642
60697,4253.602
60698,20686.932
60699,8958.54
60700,3076.0278
60701,36564.586
60702,3286.38
60703,2473.99
60704,3695.5454
60705,2954.6665
60706,1553.1185
60707,2339.754
60708,4567.8335
60709,11959.194
60710,4774.7764
60711,2545.6006
60712,8998.81
60713,3087.2966
60714,13317.0
60715,5591.101
60716,4159.3086
60717,4034.325
60718,2709.9656
60719,8295.471
60720,3156.8325
60721,6229.969
60722,1663.5762
60723,16807.443
60724,1316.3429
60725,6987.6543
60726,3803.9688
60727,10480.398
60728,9542.444
60729,2123.5334
60730,3326.6067
60731,19808.938
60732,10980.121
60733,2452.6863
60734,1864.6691
60735,5111.4844
60736,2509.5593
60737,3209.5452
60738,13154.215
60739,2048.457
60740,7485.5527
60741,2010.4985
60742,4280.3364
60743,4797.7324
60744,4763.4277
60745,11037.323
60746,3802.386
60747,3670.4067
60748,6848.086
60749,3070.2158
60750,3863.317
60751,2123.5334
60752,2533.7202
60753,3725.547
60754,15620.692
60755,4896.8223
60756,10203.365
60757,3751.6394
60758,6616.5176
60759,9075.354
60760,15213.361
60761,2129.968
60762,8155.9062
60763,8423.856
60764,7014.2217
60765,4603.633
60766,2801.8337
60767,7217.6846
60768,6320.161
60769,8604.379
60770,4461.93
60771,14905.139
60772,9683.731
60773,4066.684
60774,5457.2476
60775,2178.1912
60776,3928.1013
60777,2269.7944
60778,8957.607
60779,7512.143
60780,13134.069
60781,3974.6316
60782,4149.106
60783,5419.534
60784,3517.0574
60785,2918.9932
60786,5316.353
60787,2061.5654
60788,2234.5696
60789,2321.2388
60790,8158.979
60791,4743.563
60792,17376.383
60793,4350.806
60794,4658.284
60795,6150.9526
60796,3700.497
60797,5224.829
60798,2469.1428
60799,14591.638
60800,1863.7126
60801,13771.988
60802,15253.834
60803,13114.169
60804,4150.747
60805,1870.9604
60806,4943.3647
60807,3637.9597
60808,1816.5063
60809,11479.704
60810,2022.4653
60811,9512.489
60812,2344.8538
60813,12870.034
60814,3806.7478
60815,6118.8613
60816,4948.9907
60817,6692.928
60818,1967.7606
60819,20948.871
60820,14073.559
60821,1876.6044
60822,9962.046
60823,9211.024
60824,5740.36
60825,3745.697
60826,19843.363
60827,4382.1597
60828,3003.9658
60829,2960.7188
60830,6845.773
60831,11003.042
60832,7955.673
60833,8308.124
60834,5753.558
60835,4698.6074
60836,2394.776
60837,4026.7659
60838,12410.391
60839,6288.876
60840,8083.3423
60841,13700.571
60842,7581.132
60843,9215.1045
60844,7058.96
60845,20220.465
60846,3939.1628
60847,2160.282
60848,2041.0127
60849,2928.206
60850,2924.7463
60851,3107.323
60852,7592.895
60853,1605.0693
60854,17524.422
60855,1653.9939
60856,3613.2866
60857,5899.825
60858,4353.2163
60859,3811.7053
60860,8416.099
60861,3166.3975
60862,8854.489
60863,2374.109
60864,4945.827
60865,7162.809
60866,3935.213
60867,9378.301
60868,3031.0063
60869,1867.8304
60870,2995.6785
60871,21641.545
60872,3027.5295
60873,3480.6794
60874,2918.406
60875,12839.54
60876,4832.7275
60877,2808.9512
60878,3143.9111
60879,3570.3054
60880,19504.883
60881,2522.911
60882,2325.0217
60883,11822.9
60884,11576.579
60885,2755.5632
60886,14361.537
60887,20815.398
60888,2587.324
60889,18628.266
60890,2401.6953
60891,9669.772
60892,2705.3489
60893,17477.494
60894,4233.5547
60895,4575.8633
60896,2801.8337
60897,5647.8896
60898,1854.9513
60899,4527.2627
60900,3070.0623
60901,2307.375
60902,2388.441
60903,2587.4763
60904,5247.234
60905,7811.12
60906,6268.0527
60907,2749.0095
60908,3190.4026
60909,10738.219
60910,6126.205
60911,12477.437
60912,4856.966
60913,26154.59
60914,6947.9697
60915,5998.8027
60916,3694.5315
60917,21179.328
60918,10352.029
60919,7192.6113
60920,4595.6504
60921,13076.673
60922,18594.166
60923,5908.999
60924,14482.313
60925,5468.089
60926,3116.2834
60927,12848.096
60928,3400.5247
60929,18464.867
60930,4010.9988
60931,3635.8867
60932,20311.646
60933,1557.0354
60934,7080.294
60935,3857.6592
60936,15192.765
60937,2485.9937
60938,5217.1978
60939,4605.8345
60940,1854.5535
60941,4992.9727
60942,2421.5544
60943,5156.9263
60944,4167.372
60945,18746.717
60946,7160.6567
60947,2816.9165
60948,11447.072
60949,19909.258
60950,4513.4395
60951,3977.5452
60952,15267.391
60953,2676.8347
60954,1723.4385
60955,6327.23
60956,15329.028
60957,29291.082
60958,1855.4341
60959,10500.368
60960,2583.7222
60961,20784.098
60962,4765.8447
60963,1541.8916
60964,6005.106
60965,8815.859
60966,5547.36
60967,4232.342
60968,5531.694
60969,14050.374
60970,8182.411
60971,5359.701
60972,5609.8833
60973,9496.786
60974,2403.8079
60975,2126.9434
60976,1224.6776
60977,8693.166
60978,11294.833
60979,8390.657
60980,2976.9224
60981,3054.957
60982,23548.627
60983,3437.0752
60984,2978.0393
60985,6558.246
60986,6065.9893
60987,2879.7268
60988,17062.506
60989,4069.5132
60990,1906.206
60991,5208.201
60992,11412.411
60993,11451.252
60994,1709.7056
60995,3939.1628
60996,2176.2693
60997,5627.877
60998,1970.0323
60999,3159.5652
61000,2024.3934
61001,20739.012
61002,2426.1377
61003,2731.5264
61004,19885.049
61005,8690.138
61006,2892.4734
61007,1529.8146
61008,6677.653
61009,15620.692
61010,7548.2603
61011,16446.086
61012,19334.598
61013,4937.5137
61014,4840.874
61015,2840.984
61016,3024.2795
61017,8684.999
61018,8615.063
61019,2760.143
61020,2902.6558
61021,6061.419
61022,8498.12
61023,4370.189
61024,4744.2837
61025,6558.246
61026,2325.6038
61027,4740.8306
61028,25766.54
61029,2024.1069
61030,5328.5894
61031,2753.7234
61032,2305.4475
61033,3775.3774
61034,3640.6624
61035,1867.8304
61036,4522.303
61037,3649.971
61038,14209.044
61039,10957.357
61040,9401.249
61041,27170.826
61042,9154.738
61043,6223.0522
61044,4298.3315
61045,2063.5464
61046,9652.132
61047,4717.08
61048,25866.666
61049,21632.074
61050,13696.186
61051,3651.8691
61052,13990.469
61053,14497.095
61054,7330.3887
61055,2215.9072
61056,16780.006
61057,15827.6045
61058,1763.2203
61059,7832.2246
61060,25168.297
61061,1891.8003
61062,9748.174
61063,15488.822
61064,2064.8237
61065,7303.1978
61066,8274.4
61067,1564.9318
61068,12321.126
61069,4368.352
61070,4684.909
61071,3138.661
61072,2234.5696
61073,4055.5037
61074,6990.411
61075,1369.466
61076,3693.8386
61077,11343.834
61078,6675.7583
61079,4149.8335
61080,5797.332
61081,12469.751
61082,16429.447
61083,13620.844
61084,10128.492
61085,5399.7075
61086,2897.837
61087,4285.6167
61088,2770.6255
61089,1506.7874
61090,5152.704
61091,3578.8376
61092,5964.415
61093,3030.9954
61094,17906.117
61095,3070.0623
61096,19713.104
61097,10533.204
61098,15406.558
61099,30996.666
61100,9401.578
61101,1661.5883
61102,2745.8318
61103,10002.486
61104,2819.2358
61105,10970.3545
61106,6291.7856
61107,3219.3364
61108,12963.32
61109,14104.106
61110,4977.477
61111,6432.184
61112,4355.1377
61113,1865.8402
61114,13768.562
61115,4987.224
61116,4437.0063
61117,3926.7507
61118,3941.0781
61119,1902.3904
61120,4184.977
61121,8254.676
61122,22464.404
61123,10337.092
61124,11402.654
61125,2176.2693
61126,8713.285
61127,15734.037
61128,7079.9775
61129,10146.769
61130,3003.9658
61131,2282.9434
61132,2274.3567
61133,5977.0747
61134,9334.36
61135,5433.723
61136,2699.3794
61137,2782.0737
61138,11074.469
61139,23356.219
61140,21179.328
61141,8081.119
61142,6170.7363
61143,10480.398
61144,1839.0643
61145,12937.286
61146,9903.62
61147,3204.4443
61148,2309.2378
61149,2868.1377
61150,3292.6782
61151,1712.3212
61152,2381.3071
61153,3546.1853
61154,23782.291
61155,1469.1841
61156,5769.9526
61157,10123.788
61158,7544.5137
61159,4896.8223
61160,10217.285
61161,4658.369
61162,7602.7134
61163,13242.056
61164,5126.468
61165,8003.7363
61166,1631.9554
61167,2849.9114
61168,6804.2695
61169,2857.7444
61170,15921.549
61171,14060.711
61172,4221.9062
61173,7234.027
61174,2660.6147
61175,2316.1572
61176,2932.0073
61177,8375.573
61178,2434.5833
61179,8958.479
61180,10639.033
61181,4668.675
61182,8294.603
61183,2983.756
61184,3599.077
61185,10234.914
61186,8512.533
61187,1747.7245
61188,24997.795
61189,2343.6064
61190,3062.7295
61191,2892.0264
61192,2121.0964
61193,5210.799
61194,7385.423
61195,15358.986
61196,5326.7275
61197,3815.4138
61198,7705.979
61199,5874.286
61200,4799.5493
61201,1660.4233
61202,5028.4053
61203,7133.2974
61204,15468.092
61205,7732.638
61206,23575.08
61207,3695.5454
61208,13768.562
61209,4413.4663
61210,32085.842
61211,8651.764
61212,30440.803
61213,20937.275
61214,2942.6226
61215,4023.4666
61216,8016.0522
61217,2759.2124
61218,2803.291
61219,18728.967
61220,7602.7134
61221,7970.1978
61222,5165.2925
61223,5654.806
61224,3166.3975
61225,7481.5083
61226,7165.2354
61227,4701.5854
61228,10053.777
61229,8322.271
61230,1874.6869
61231,5012.625
61232,1973.8683
61233,2356.7983
61234,4169.1436
61235,8617.78
61236,21000.691
61237,14714.454
61238,19676.217
61239,1502.4972
61240,5870.964
61241,3283.399
61242,3353.5525
61243,4454.8843
61244,5726.5938
61245,3132.3586
61246,14062.068
61247,16829.373
61248,10097.594
61249,20764.346
61250,8881.782
61251,9523.811
61252,19002.396
61253,8565.011
61254,3014.0632
61255,5016.3066
61256,6948.2007
61257,4133.4185
61258,14871.746
61259,2978.4033
61260,4852.6724
61261,3828.8542
61262,7739.627
61263,13365.669
61264,1506.9521
61265,2000.6924
61266,22009.117
61267,2001.5092
61268,11693.939
61269,3988.4265
61270,19745.32
61271,10974.791
61272,4019.6802
61273,1243.2274
61274,9721.333
61275,7325.4487
61276,10263.324
61277,4435.52
61278,32568.28
61279,2121.0964
61280,8316.352
61281,7330.3887
61282,13275.341
61283,2682.896
61284,4556.384
61285,13110.024
61286,5513.796
61287,5139.344
61288,13362.524
61289,5769.9526
61290,3189.1384
61291,5216.8433
61292,10160.929
61293,10808.449
61294,7942.943
61295,7325.4487
61296,1582.203
61297,11285.816
61298,4308.8945
61299,9401.578
61300,2285.8672
61301,9575.248
61302,2130.4866
61303,5432.338
61304,4576.0273
61305,8308.124
61306,6078.9497
61307,9645.43
61308,9446.02
61309,2661.6743
61310,8860.58
61311,11573.979
61312,1839.0643
61313,6190.02
61314,26838.44
61315,5533.5654
61316,4099.427
61317,29670.176
61318,16362.661
61319,2063.5464
61320,5192.86
61321,11842.376
61322,26353.113
61323,20078.58
61324,20801.71
61325,6337.959
61326,7953.025
61327,1614.8245
61328,3352.585
61329,3763.6843
61330,8316.352
61331,1922.3888
61332,8769.81
61333,6938.9717
61334,2089.6304
61335,5782.3438
61336,3804.8792
61337,4071.1108
61338,11843.979
61339,4053.7395
61340,6804.2695
61341,3643.607
61342,14878.284
61343,4213.4834
61344,14058.106
61345,2283.4895
61346,1878.485
61347,3952.6597
61348,5974.2036
61349,2473.7139
61350,5972.115
61351,11643.256
61352,4105.48
61353,6212.545
61354,3715.763
61355,22160.006
61356,6968.898
61357,1490.5148
61358,8647.076
61359,2305.4475
61360,2066.0476
61361,4382.1997
61362,5152.704
61363,5848.137
61364,19476.88
61365,3415.2634
61366,8263.732
61367,30886.406
61368,3761.0913
61369,4693.2007
61370,2173.731
61371,6691.022
61372,2753.7234
61373,3944.2937
61374,11179.422
61375,8244.238
61376,2095.2598
61377,14664.534
61378,13531.235
61379,3648.2283
61380,11240.091
61381,12200.46
61382,7424.8433
61383,11978.683
61384,3670.4067
61385,8308.124
61386,6080.726
61387,3586.579
61388,2520.456
61389,3795.2776
61390,1703.7277
61391,10332.328
61392,2830.5908
61393,1736.2738
61394,7058.96
61395,9142.873
61396,5251.047
61397,28991.121
61398,13705.875
61399,1873.8558
61400,3550.8235
61401,2147.99
61402,17802.396
61403,10617.634
61404,20047.414
61405,2775.3154
61406,7904.276
61407,4807.3696
61408,1363.8293
61409,12231.476
61410,28553.48
61411,7306.4834
61412,12193.202
61413,6489.654
61414,2570.6455
61415,12477.437
61416,2159.2695
61417,2869.5635
61418,7550.7476
61419,8244.238
61420,2739.623
61421,6390.5522
61422,6079.4907
61423,2754.0498
61424,14899.296
61425,4648.8735
61426,1656.0455
61427,10857.827
61428,9334.808
61429,3511.5134
61430,8431.472
61431,4413.7534
61432,11345.181
61433,3299.868
61434,9224.776
61435,5622.8
61436,11266.936
61437,12942.77
61438,9687.786
61439,19589.188
61440,3068.461
61441,3374.2812
61442,5567.5347
61443,13070.337
61444,5381.708
61445,2347.2163
61446,1694.6038
61447,2539.6833
61448,4447.3184
61449,7386.9536
61450,3021.4304
61451,2477.8252
61452,2035.4973
61453,4105.48
61454,1747.7245
61455,9840.443
61456,1802.2657
61457,1780.3756
61458,5837.206
61459,7439.3774
61460,11943.567
61461,1993.705
61462,10930.028
61463,8047.484
61464,4583.839
61465,3416.8457
61466,9215.1045
61467,7337.563
61468,11574.662
61469,3305.7473
61470,15051.34
61471,3345.4978
61472,3019.0986
61473,5604.374
61474,7899.4434
61475,4211.319
61476,6179.953
61477,4235.94
61478,6744.9297
61479,3299.868
61480,7004.2534
61481,9085.816
61482,2614.177
61483,1630.5737
61484,1504.0741
61485,17116.72
61486,9382.982
61487,10137.627
61488,2362.1157
61489,4516.276
61490,2363.3423
61491,14868.425
61492,6509.828
61493,16555.574
61494,4368.335
61495,5337.768
61496,8081.0864
61497,13759.106
61498,8980.308
61499,8049.2417
61500,7056.1587
61501,8142.84
61502,1350.4883
61503,5653.2227
61504,10389.021
61505,2766.2998
61506,16349.911
61507,9638.726
61508,18429.07
61509,3570.5762
61510,3477.9333
61511,1767.4156
61512,4006.0464
61513,4823.168
61514,5641.207
61515,7189.399
61516,22514.74
61517,3138.661
61518,4095.257
61519,8589.296
61520,2164.6472
61521,2435.5344
61522,4943.3647
61523,7104.931
61524,2455.7021
61525,4415.7007
61526,4211.7886
61527,9182.531
61528,2162.8486
61529,5105.901
61530,2307.7915
61531,5463.613
61532,1666.7241
61533,3548.5652
61534,13317.0
61535,7067.1196
61536,24258.168
61537,14818.459
61538,2902.3638
61539,10110.179
61540,3246.845
61541,3066.6582
61542,8803.931
61543,8136.4243
61544,7730.9946
61545,5225.9097
61546,4996.178
61547,2366.0332
61548,4749.461
61549,2860.8726
61550,4765.966
61551,22106.025
61552,7691.6904
61553,6939.2275
61554,8136.4243
61555,4275.4663
61556,4128.723
61557,5031.9155
61558,9426.561
61559,7976.717
61560,7979.799
61561,9846.344
61562,2435.5676
61563,8545.091
61564,7693.1387
61565,3215.8728
61566,4828.1567
61567,4414.992
61568,4326.763
61569,2450.501
61570,7024.7437
61571,5354.0767
61572,1734.431
61573,2176.2693
61574,5092.229
61575,8967.056
61576,10406.334
61577,17682.959
61578,1678.1455
61579,3881.0342
61580,1872.2699
61581,5799.556
61582,1750.8818
61583,25026.389
61584,2011.2316
61585,4684.909
61586,2573.917
61587,12609.454
61588,10689.13
61589,5433.2236
61590,9101.122
61591,10578.488
61592,2459.2344
61593,6201.6265
61594,3516.22
61595,2793.394
61596,5217.895
61597,5875.236
61598,2998.2842
61599,5664.06
61600,11676.444
61601,3974.4563
61602,3814.003
61603,11394.433
61604,19213.865
61605,11106.592
61606,1510.9738
61607,4195.6147
61608,3381.8308
61609,14111.461
61610,1530.0958
61611,15135.004
61612,2884.6646
61613,11389.391
61614,2913.0718
61615,27926.951
61616,13748.03
61617,6003.5405
61618,15657.058
61619,2113.4832
61620,4461.66
61621,1820.3223
61622,10074.346
61623,5319.102
61624,7058.96
61625,2922.8435
61626,2471.9104
61627,29422.969
61628,12400.213
61629,9904.626
61630,3353.5525
61631,1583.7753
61632,2011.2316
61633,2781.2615
61634,11610.658
61635,7854.8228
61636,2727.0579
61637,5641.207
61638,9719.507
61639,3134.8674
61640,8403.141
61641,3034.446
61642,12528.082
61643,3000.2815
61644,21102.428
61645,3672.052
61646,14882.582
61647,6795.437
61648,9318.008
61649,11990.575
61650,3187.6973
61651,16484.283
61652,9795.654
61653,5696.367
61654,5325.255
